web-scraper-order,web-scraper-start-url,product-link,product-link-href,product_name,price,description
"1731552335-11","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Bic Full Size Assorted Colour Lighters (Pack of 12 PIECE COUNT)","https://www.amazon.ca/Full-Size-Assorted-Colour-Lighters/dp/B077MVY4X7/ref=sr_1_42?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-42","Bic Full Size Assorted Colour Lighters (Pack of 12 PIECE COUNT)","$27.99","We will ship you 12 Bic Lighters     This listing is for 12 Bic Lighters     Colours sent at random. You could get duplicates."
"1731552339-12","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","BIC Multi-Purpose Classic Edition Lighter, Assorted Handle Colors, 10-Pack","https://www.amazon.ca/BIC-Multi-Purpose-Classic-Lighter-Assorted/dp/B000Q0QK7Q/ref=sr_1_41?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-41","BIC Multi-Purpose Classic Edition Lighter, Assorted Handle Colors, 10-Pack","$36.99","Reliable & Safe, child-resistant, 100% quality inspected and long-lasting     Long durable metal wand keeps hands away from fire and retractable hooks allows for convenient storage     Assortment of handle colors may vary     Fuel Cartridge made in the USA     No lighter is child-proof. There is no substitute for proper adult supervision. Read all warnings before using this product. Flick it Safely."
"1731552342-13","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Bic Lighter Full Size, 6 Piece","https://www.amazon.ca/Bic-Lighter-Full-Size-Piece/dp/B003MTDY7W/ref=sr_1_40?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-40","Bic Lighter Full Size, 6 Piece","$18.00","Built with proven BIC Quality.     BIC's manufacturing processes have been refined to make high quality products available to all consumers. This everyday performance is the result of high technology facilities and equipment, integrated production processes, well-trained employees and a rigorous quality control system.     BIC Lighters are manufactured to tolerances measured in microns, and before any consumer even sees them, they undergo numerous tests and quality checks. BIC Lighters undergo more than 50 individual, automatic checks.     Licensed Product."
"1731552349-14","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","MEIRUBY Lighter Electric Candle Lighter Christmas Stocking Stuffers Gifts for Women Men Rechargeable USB Lighter Arc Lighters for Candle Camping BBQ Christmas Birthday Gifts for Men Women (Rose Gold)","https://www.amazon.ca/MEIRUBY-Lighter-Electric-Rechargeable-Lighters/dp/B08SJ3KTB2/ref=sr_1_39?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-39","MEIRUBY Lighter Electric Candle Lighter Christmas Stocking Stuffers Gifts for Women Men Rechargeable USB Lighter Arc Lighters for Candle Camping BBQ Christmas Birthday Gifts for Men Women (Rose Gold)","$16.99","Upgrade Electric Lighter: The Windproof and Splashproof Design of the electric arc lighter ensures that you can easily use it under any weather conditions.     Not only Candle Lighter: The flexible and 360°Rotatable neck of the lighter can meet the needs of your in different occasions     Rechargeable USB Lighter: The Lighters can be used 600 times on a single charge which display real time battery volume.     Portable Lighter: The size of the lighter is very small and slim. It is suitable for daily use.     What you get: A Electric Lighter ,a USB charging Cable and a Manual."
"1731552352-15","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","3 pack King BKOU172 Multi Utility Lighter Assorted Colors","https://www.amazon.ca/King-BKOU172-Utility-Lighter-Assorted/dp/B00XTAM6PA/ref=sr_1_38?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-38","3 pack King BKOU172 Multi Utility Lighter Assorted Colors","$29.99",""
"1731552357-16","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Yeuligo Torch Lighters, 7.6in Long Butane Lighter with Visible Window, Adjustable and Refillable Lighter for Kitchen Fireplace Camping Candle Grill BBQ Fireworks. Black (Gas Not Included) (Black)","https://www.amazon.ca/Yeuligo-Adjustable-Refillable-Fireplace-Fireworks/dp/B08YYSLDMC/ref=sr_1_37?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-37","Yeuligo Torch Lighters, 7.6in Long Butane Lighter with Visible Window, Adjustable and Refillable Lighter for Kitchen Fireplace Camping Candle Grill BBQ Fireworks. Black (Gas Not Included) (Black)","$22.99","➤【 ADJUSTABLE & LOCK FLAME】- The unique long neck design of the long lighter protects your hands far away from burns. Rotate the knob at the bottom to easily adjust the flame size, the maximum flame temperature can reach 2372°F/1300°C. The flame lock is designed to support continuous igniting and free your fingers, make you feel relaxed and easy to use.     ➤【VISIBLE FUEL WINDOW】- The pen lighter visible fuel window allows you to easy monitor on the fuel usage, you can check the remaining gas and fill it at any time. NOTES: Please wait for 3 minutes after fill gas, allow gas to stabilize in the lighter.(ATTENTION: This flame lighter contains no butane due to DOT and USPS safety regulations).     ➤【WINDPROOF & REFILLABLE】- The butane torch lighter powerful flame can be continuously ignited in strong wind. Use regular butane gas and fuel filling. Invert gas canister and insert the gas canister tip into the FILL VALVE. Push it 3-5 times and each time shall last for 5-8 seconds. Stop filling once the gas begins to overflow, it’s full.     ➤【SAFE & PRACTICAL】 - Well-designed upgraded multifunctional jet lighter, which gives you more security with heat-resistant material(Zinc Alloy+ABS+Ceramic). The stepped non-slip handle accords with ergonomic design and is more comfortable to use. It’s perfect for camping, travelling, hiking, gas stove, fireplace, wood, birthday party.     ➤【GIFT IDEAS & SERVICES】- Yeuligo exquisite gift packaging is an excellent gift for father, uncle, and husband. This is the only lighter you’ll ever need. If any issues with your new lighter, please let us know and we’ll take care of it. We will reply you within 24 hours,your satisfaction is very important for us."
"1731552362-17","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Butane Lighters 2 Pack Pen Torch BBQ Lighter Refillable Gas Lighter Long Reach Briquet Torche Windproof Lighters for Candle Barbeque Fireplace Grill Camping (Black&Blue)（Without Fuel","https://www.amazon.ca/Lighters-Refillable-Windproof-Barbeque-Fireplace/dp/B0CNW3F1D6/ref=sr_1_36?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-36","Butane Lighters 2 Pack Pen Torch BBQ Lighter Refillable Gas Lighter Long Reach Briquet Torche Windproof Lighters for Candle Barbeque Fireplace Grill Camping (Black&Blue)（Without Fuel","$28.99","✨WINDPROOF LIGHTER: This torch lighter has a large burner nozzle that produces a powerful jet flame,with high performance of wind resistance, which makes it suitable for outdoor and camping purposes.     ✨VISIBLE WINDOW: With a visible fuel window, it can help you easily confirm the remaining butane so you can refill it whenever you want. For safety no waste, the tank can accept only 85% butane capacity. Overfilling may cause butane splatter.     ✨REFILLABLE & ADJUSTABLE FLAME: No need for any tools, you can easily adjust the flame height by turning it by fingers. Compared with disposable lighters, it can be refilled and used repeatedly, which is more environmentally friendly.     ✨MULTIPURPOSE LIGHTER: 6.5 inch mini torch lighter, ergonomically designed, comfortable and convenient to hold. Perfect for indoor and outdoor activities such as BBQ, candles, camping, fireplaces, gas stoves, ovens, fire pits and more.     ✨WHAT YOU GET: Butane Lighter x 2, box x 1, user manual x 1. And 120 days without worries warranty, to make you shop with confidence. If you have any issues or need any help, please do not hesitate to contact us, we are always here for you.     ⚠️Attention: Lighter does NOT contain any fuel butane.Due to the transportation safety policy from the GOV, lighters are not allowed to install fuel during transportation."
"1731552365-18","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","RAYONNER Candle Lighter Plasma Arc Lighters Windproof Flameless with USB Rechargeable Battery Double Safety Switch (1Pack, Black)","https://www.amazon.ca/RAYONNER-Lighter-Electric-Candle-Rechargeable/dp/B09525H527/ref=sr_1_35?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-35","RAYONNER Candle Lighter Plasma Arc Lighters Windproof Flameless with USB Rechargeable Battery Double Safety Switch (1Pack, Black)","$9.99","Multiple Safety Protection: The rechargeable lighter has built in automatic power-off chip protection and double safety switch which can effectively prevent children from accidental use     Economical & USB Rechargeable: TYPE-C USB cable included for your convenience to plug in the power to any USB or charger. Electric lighter without gas required, no fluid required, no flame. One-time charge can last more than 60 times. At least can be charged over 300 times     Wind & Splash Proof: The wind and splash proof design will protect the electric pulse from being blown out by strong wind or wet weather. Arc lighter is a perfect tool for lighting under bad weather     Butane Free: No more harmful butane. Rayonner uses plasma tech to eliminate the need for this harmful chemical. During the ignition, there will be a ""zee,zee"" noise, which is the normal operation sound, please use with ease     What You Get: Lighter *1, USB charging cable, a gift box, a user manual and 24h friendly services     Attention Please: After using the lighter, you need to clean the position of the ARC Tip to remove flammable soot"
"1731552368-19","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","YUSUD Fire Jet Torch Lighter Butane Fuel Refillable for BBQ Candle, Unique Lighter with Blue LED Light Design, Creative Gift Ideas for Man","https://www.amazon.ca/Cigarette-Lighter-Unique-Butane-Refillable/dp/B078JSPTX3/ref=sr_1_34?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-34","YUSUD Fire Jet Torch Lighter Butane Fuel Refillable for BBQ Candle, Unique Lighter with Blue LED Light Design, Creative Gift Ideas for Man","$15.99","UNIQUE DESIGN: The super speacial torch for lighting your candles or other burning objects. It looks like a lady and a pistol attracts attention. The nice blue led will light up when you use it and looking very beautiful with a really nice fine flame. The curve fits in your hand perfectly. Petite and fancy, which really cool with gun elements.     SMALL and PORTABLE: Perfect tiny size with light weight and easy to use, which fits in your pocket to carry it and feels good in your hand. Premium quality and ergonomic in the hand. Same size as disposable, but more compact, stylish and powerful. Well built compared to other torch lighters. (NOTE: Mind the Size Before Buying)     REPLACEABLE and ADJUSTABLE: Butane refills works easily and quickly that the windproof lighter combined with visible gas tank. You also can adjust the bottom adjuster to get a good flame size. The jet flame lite up when you pull the trigger...pretty cool. (NOTE: Butane Not Included Due to Airmail Regulation)     HIGH QUALITY & GREAT WORKMANSHIP: The cool lighter is made of high quality metal, which ensures its durability and sturdiness. The materials used are of good quality to ensure safety and functionality while maintaining the element of fun.     BEST GIFT IDEAS: It’s a ideal gift for man, like your boyfriend, husband, brother or son. The pretty cool looking is great for party and will be funny for them to use. Definitely makes a great piece for your collection and you will have a flawless experience from this cute torch lighter."
"1731552372-20","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","2 Pack Waterproof Lighter for Outdoor, Windproof Torch Lighter, Dual Arc Butane Electric Lighter, USB Rechargeable, Flameless Plasma Lighter for Camping Hiking Adventure Survival Tactical Gear","https://www.amazon.ca/Waterproof-Windproof-Rechargeable-Flameless-Adventure/dp/B0B8RWM7GN/ref=sr_1_33?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-33","2 Pack Waterproof Lighter for Outdoor, Windproof Torch Lighter, Dual Arc Butane Electric Lighter, USB Rechargeable, Flameless Plasma Lighter for Camping Hiking Adventure Survival Tactical Gear","$21.99","WHAT YOU CAN GET - Package included: 1 usb ARC lighter + 1 butane torch lighter, 1 usb cable and 2 Lanyards. The usb chargeable lighter is a perfect outdoor adventure tool. The refillable butane torch lighter is a better choice when you need to burn thicker branches or wood. Come with a lanyard for better carrying during camping, hiking, traveling     WATERPROOF & WINDPROOF - These 2 lighters are also built with metal-ring sealed cover and locking clasp. IP56 Waterproof System allows them work well in rainy day and windy day. The arc lighter's flameless design and the blue jet flame lighter both have a function of wind resistance. A necessary tactical gear for the outdoors     USB RECHARGABLE LIGHTER - The flameless dual-arc lighter is powered by a rechargeable battery that can be used up to 300 times on a single charge. Includes USB charging cord, this quick charge battery will reach a full charge in only 1.5 hours and will stay charged for up to a week     REFILLABLE GAS LIGHTER - The torch lighter can be filled with butane gas repeatedly. The refillable butane lighter can create a single jet flame up to 1.8 inches with a temperature of 2800°F. You can turn gas valve to “+” or “-“ to raise and reduce flame length. (NOTE: Due to shipping safety regulations, the lighter will not be filled with butane when you received)     PORTABLE SIZE& DURABLE - The compact size of both lighters (1.9''*2.7''*0.7''/ 0.15 lb) is perfect for on-the-go use. Easy to carry as a survival kits and small enough to put in your pocket, handbag. This lighter body is made of high quality silicone rubber/ ABS and Zinc Alloy. The lightweight tool should be in every camper, hiker, hunter, fisherman and outdoors person’s pack"
"1731552375-21","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","BIC Multi-Purpose Classic Edition Lighter & Flex Wand Lighter, Ideal Fireplace and Candle Lighters, Assorted Colors, 4 Pack (Colors May Vary)","https://www.amazon.ca/BiC-Multi-Purpose-Lighter-Value-Flexible/dp/B00X2EPA24/ref=sr_1_32?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-32","BIC Multi-Purpose Classic Edition Lighter & Flex Wand Lighter, Ideal Fireplace and Candle Lighters, Assorted Colors, 4 Pack (Colors May Vary)","$31.99","WHAT'S INCLUDED: Pack of four (4) Multi-Purpose Classic Edition Lighter & Flex Wand Lighter lighters     RELIABLE & SAFE: Child-resistant, safe and reliable lighters, 100% quality inspected. *No lighter is child-proof. There is no substitute for proper adult supervision. Read all warnings before using this product     QUALITY CHECKED: Every BIC lighter undergoes more than 50 separate, automatic quality checks during the manufacturing process     LONG-LASTING: Long durable metal wand helps keeps hands away from the flame, making it a great lighter for candles, grills and fireplaces     CONVENIENT STORAGE: Comes with a retractable hook for convenient storage"
"1731552377-22","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","BIC EZ Reach Candle Lighter, The Ultimate Lighter with Wand for Candles, Home Decor Designs, 12-Pack Of 1-Count Lighters","https://www.amazon.ca/BIC-Lighter-Ultimate-Candles-Lighters/dp/B0CTN3P1S7/ref=sr_1_31?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-31","BIC EZ Reach Candle Lighter, The Ultimate Lighter with Wand for Candles, Home Decor Designs, 12-Pack Of 1-Count Lighters","$34.99","Twelve 1-packs of EZ Reach Candle Lighters in assorted Home Décor design     Features a 1.45-inch lighter wand that helps keep fingers away from the flame, making a great candle lighter     Undergoes automatic quality checks during the manufacturing process and meets or exceeds lighter safety standards — the ideal wand lighter     Comfortably use these child-resistant lighters* at family gatherings to light birthday candles, grills and more     No lighter is child-proof. There is no substitute for proper adult supervision. Read all warnings before using this lighter."
"1731552381-23","https://www.amazon.ca/s?k=lighter&crid=PZGQTM8FJZ16&sprefix=lighter%2Caps%2C109&ref=nb_sb_ss_ts-doa-p_1_7","Jet Torch Butane Lighter,Green Flame Ace Card Lighter Windproof Refillable Playing Cards Cool Design, Exquisite Packaging for Festival, Birthday, Candle, Gift Men (Black) (Red)","https://www.amazon.ca/Windproof-Refillable-Exquisite-Packaging-Festival/dp/B0CJVGHQDH/ref=sr_1_30?crid=PZGQTM8FJZ16&dib=eyJ2IjoiMSJ9.fHE-2kYr3_lPmTEr5_fbREAPyRBkgq48AMr1MnD5yZa3LrsfUBVTaJNU2TiU8MJkTKHSRqW7PkROBosnuBoTHwGhdTUIY8XUWua4bMJhkRsy8eVc8GeerMQdgJLQm7k1yFzg9Glww9bjO4IUznvorpqHTCfEZF4DHeAu4Zb5j81WXpASKQLbEKolwKQatGrUtelg3kBLlfbWqYwgtmBXdduS49bhI3ekaBvZO41kT-9RgbCoJ9EF5-bqrYXpR9nrlMOe4s6lw2bhvVRNxYUTvpScoBTAZJKl9aiRtX0aLC4.uiVqUxHoHd_CCP8OaNRIgteDZ0M08__hv1-XFZjdu_Q&dib_tag=se&keywords=lighter&qid=1731552289&sprefix=lighter%2Caps%2C109&sr=8-30","Jet Torch Butane Lighter,Green Flame Ace Card Lighter Windproof Refillable Playing Cards Cool Design, Exquisite Packaging for Festival, Birthday, Candle, Gift Men (Black) (Red)","$17.99","🔥🔥【LED UV Cash Detection and Windproof Design】powerful jet flame butane torch windproof lighter is suitable for kitchen, camping, beach barbecue, park, etc. Equipped with LED UV currency detection function, it can be used to detect dollar and other banknotes.     🔥🔥【High Quality & Unique Design and Unique Gift for Men and Women】The lighter is made of high quality zinc alloy with unique playing card appearance, suitable as Father's Day, Mother's Day, Valentine's Day, birthday, Christmas gift for dad, husband, boyfriend, man, handyman.     🔥🔥【Light Weight, Convenient, Exquisite Packaging】Overall size: 2.3X 1.5X 0.43 inches. Delicate and compact design makes it more convenient for you to carry. We come with a beautiful gift box, which is the best choice for gift giving.     🔥🔥【Butane Refillable】Butane fuel refillable (Note: Butane gas is not included). Please refer to the instructions in the picture for filling butane fuel. After each refill, please shake the lighter several times with your hand to make the fuel evenly.     🔥🔥【After-Sales Service】. We offer 60 days money back guarantee and 12 months warranty, if there is any dissatisfaction, please feel free to contact us, we will reply the message and help you solve the problem within 12 hours."
